ops,purchase_order_number,supplier_id,su_name,city_name,state_name,order_complete_date,msbd_su,order_dow,is_fri_sat_placed,o2d_stated,cushion,is_before_cutoff,order_hour_supplier_local,adj_cushion,adj_2pm_cutoff,adj_weekend,sim_current,sim_policy,sim_full,inducted_on_time_or_early,badge_current_1d,badge_current_2d,badge_current_3d,badge_current_fast,badge_policy_1d,badge_policy_2d,badge_policy_3d,badge_policy_fast,badge_full_1d,badge_full_2d,badge_full_3d,badge_full_fast,new_from_cutoff_1d,new_from_cutoff_2d,new_from_cutoff_3d,new_from_cutoff_fast,new_from_weekend_1d,new_from_weekend_2d,new_from_weekend_3d,new_from_weekend_fast
12334744531,661985935,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,12,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12334762351,661990016,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,4,0,1,12,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12334768301,661988794,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,4,0,1,12,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12334783445,661053594,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-08,2,0,4,0,1,11,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12334829755,661048878,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-08,2,0,4,0,1,11,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12334832401,661994563,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,4,0,1,13,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12334842145,661047885,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-08,2,0,3,0,1,11,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12334853582,661265721,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,4,0,0,14,0,1,0,4,3,3,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
12334871901,661998054,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,13,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12334875845,661053456,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-08,2,0,2,0,1,11,0,0,0,2,2,2,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12334901681,662001579,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,13,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12334916035,661055064,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-08,2,0,3,0,1,12,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12334955201,662014069,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,14,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335000922,661497655,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-11,4,0,3,0,0,20,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335012752,661678188,223799,Safavieh Texas,Baytown,TX,2026-06-11,2026-06-12,5,1,4,0,0,19,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12335014135,661116279,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,3,0,0,18,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335019085,661210056,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,14,0,1,8,0,0,0,14,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12335042995,661656576,223799,Safavieh Texas,Baytown,TX,2026-06-11,2026-06-12,5,1,4,0,0,17,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12335052761,662013089,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,17,0,1,14,0,0,0,17,17,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12335126862,661280678,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,15,0,0,16,0,0,0,15,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12335149931,662025035,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,15,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335151695,661064176,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-08,2,0,4,0,1,12,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335208261,662025562,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,15,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335258921,662032218,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,4,0,1,16,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335300025,661206899,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,2,0,1,8,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12335346491,662037486,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,16,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335350665,661080604,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,2,0,0,14,0,1,0,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
12335356252,661292260,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,3,0,0,17,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335367621,662039515,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,3,0,1,16,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335376715,661725038,223799,Safavieh Texas,Baytown,TX,2026-06-11,2026-06-12,5,1,5,0,1,0,0,0,1,5,5,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335462065,661141978,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,4,0,0,20,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335462111,665160405,223799,Safavieh Texas,Baytown,TX,2026-06-29,2026-06-30,2,0,3,0,0,19,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335470782,661296733,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,6,0,0,18,0,0,0,6,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12335474775,661084560,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,4,0,0,14,0,1,0,4,3,3,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
12335494085,661083945,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,4,0,0,14,0,1,0,4,3,3,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
12335503232,661374335,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,4,0,0,18,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335509672,661297975,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,3,0,0,18,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335532105,661087443,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,3,0,0,15,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335548065,661085900,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,3,0,0,14,0,1,0,3,2,2,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
12335555621,662250471,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,3,0,1,16,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335564881,662054896,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,3,0,1,18,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335611232,661308289,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,4,0,0,19,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335665765,661092437,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,4,0,0,15,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335723701,662069761,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,19,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335743915,661096634,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,4,0,0,16,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335749015,661198216,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,4,0,1,7,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335752562,661310000,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,2,0,0,19,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12335759745,661386320,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,5,0,1,9,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335787881,662072029,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,19,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335865565,661115092,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,2,0,0,17,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12335901952,661319402,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,4,0,0,20,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335917332,661325248,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,4,0,0,20,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335920991,663175058,223799,Safavieh Texas,Baytown,TX,2026-06-19,2026-06-19,6,1,4,0,1,11,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12335951821,662083220,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,20,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12335980035,661119855,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,3,0,0,18,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12335980451,662340264,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,3,0,1,22,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12336019501,662122854,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,6,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336039832,661423490,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,3,0,1,13,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12336062021,662092365,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,5,0,1,21,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336079181,664202878,223799,Safavieh Texas,Baytown,TX,2026-06-25,2026-06-25,5,1,4,1,0,23,1,0,1,4,3,2,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0
12336098992,661491750,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-11,4,0,2,0,0,20,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12336124622,661339699,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-10,3,0,4,0,0,22,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336170271,662099364,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,4,0,1,22,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336187075,661127208,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,15,0,0,19,0,0,0,15,15,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12336216541,662134703,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,8,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336225022,661368087,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,3,0,1,6,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12336252372,661349782,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,3,0,0,23,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12336278602,661643908,223799,Safavieh Texas,Baytown,TX,2026-06-11,2026-06-12,5,1,4,0,0,15,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12336307315,661134380,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,4,0,0,19,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336318791,662608349,223799,Safavieh Texas,Baytown,TX,2026-06-16,2026-06-16,3,0,4,0,1,0,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336364125,661378321,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,2,0,1,8,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12336384765,661199216,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,4,0,1,7,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336522002,662382665,223799,Safavieh Texas,Baytown,TX,2026-06-15,2026-06-15,2,0,3,0,1,6,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12336553265,661154077,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,3,0,0,21,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12336608485,661158699,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,2,0,0,21,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12336610491,662319032,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,21,0,0,0,4,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336634681,662123545,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,3,0,1,6,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12336669725,661164466,223799,Safavieh Texas,Baytown,TX,2026-06-08,2026-06-09,2,0,3,0,0,22,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12336776202,661392377,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,4,0,1,9,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336784922,661379185,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,3,0,1,8,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12336812502,661434797,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-11,4,0,4,0,0,14,0,1,0,4,3,3,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0
12336813171,662139518,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,9,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336863855,662018339,223799,Safavieh Texas,Baytown,TX,2026-06-13,2026-06-15,7,0,13,0,1,15,0,0,0,13,13,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12336871905,661188498,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,4,0,1,4,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12336960285,661190442,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,3,0,1,5,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337003312,661389552,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,3,0,1,9,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337015442,661792079,223799,Safavieh Texas,Baytown,TX,2026-06-12,2026-06-12,6,1,3,0,1,11,0,0,1,3,3,2,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0
12337070465,661195289,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,5,0,1,6,0,0,0,5,5,5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337088861,662144929,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,9,0,0,0,4,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337111022,661395251,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,4,0,1,10,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337160872,661428367,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,3,0,1,13,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337170185,661386485,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,3,0,1,9,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337183772,662131553,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,8,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337204371,662450800,223799,Safavieh Texas,Baytown,TX,2026-06-15,2026-06-15,2,0,4,0,1,12,0,0,0,4,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337208371,662450800,223799,Safavieh Texas,Baytown,TX,2026-06-15,2026-06-15,2,0,4,0,1,12,0,0,0,4,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337210792,661399954,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,4,0,1,10,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337261311,662154469,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,3,0,1,10,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337264131,662154246,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,10,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337298642,661404172,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,2,0,1,11,0,0,0,2,2,2,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12337336571,662158180,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,10,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337370101,662163600,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,11,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337374331,662174937,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,11,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337386765,661206868,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,4,0,1,8,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337389461,662162855,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,11,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337389602,661704636,223799,Safavieh Texas,Baytown,TX,2026-06-11,2026-06-12,5,1,6,0,0,21,0,0,1,6,6,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
12337389692,661408080,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,2,0,1,11,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12337391905,661208365,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,3,0,1,8,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337391925,661208365,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,3,0,1,8,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337398771,662162110,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,10,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337420572,661597041,223799,Safavieh Texas,Baytown,TX,2026-06-11,2026-06-11,5,1,4,0,1,12,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12337427265,661392442,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,3,0,1,9,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337454962,661412153,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,4,0,1,11,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337472011,662166697,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,11,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337490761,662170660,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,3,0,1,11,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337504055,661383627,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,3,0,1,8,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337538435,661218243,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,4,0,1,9,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337546675,661215210,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,2,0,1,9,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
12337579452,661640693,223799,Safavieh Texas,Baytown,TX,2026-06-11,2026-06-12,5,1,4,0,0,15,0,0,1,4,4,3,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0
12337621972,661419108,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,14,0,1,12,0,0,0,14,14,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12337644185,661221083,223799,Safavieh Texas,Baytown,TX,2026-06-09,2026-06-09,3,0,3,0,1,10,0,0,0,3,3,3,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
12337669901,662184552,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,12,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337688425,663720563,223799,Safavieh Texas,Baytown,TX,2026-06-22,2026-06-23,2,0,3,0,0,14,0,1,0,3,2,2,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0
12337704631,662180710,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,12,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337758211,662190934,223799,Safavieh Texas,Baytown,TX,2026-06-14,2026-06-15,1,0,4,0,1,12,0,0,0,4,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
12337758582,661426710,223799,Safavieh Texas,Baytown,TX,2026-06-10,2026-06-10,4,0,2,0,1,13,0,0,0,2,2,2,1,0,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
